package,dependency,version
babel-preset-gatsby-package,@babel/plugin-proposal-optional-chaining,^7.20.7
babel-preset-gatsby-package,@babel/plugin-syntax-dynamic-import,^7.8.3
babel-preset-gatsby-package,@babel/plugin-transform-runtime,^7.19.6
babel-preset-gatsby-package,@babel/plugin-transform-typescript,^7.20.13
babel-preset-gatsby-package,@babel/preset-env,^7.20.2
babel-preset-gatsby-package,@babel/preset-flow,^7.18.6
babel-preset-gatsby-package,@babel/preset-react,^7.18.6
babel-preset-gatsby-package,@babel/runtime,^7.20.13
babel-preset-gatsby-package,@sigmacomputing/babel-plugin-lodash,^3.3.5
babel-preset-gatsby-package,babel-plugin-dynamic-import-node,^2.3.3
babel-preset-gatsby-package,core-js,^3.31.0
sshpk,asn1,~0.2.3
sshpk,assert-plus,^1.0.0
sshpk,dashdash,^1.12.0
sshpk,getpass,^0.1.1
sshpk,safer-buffer,^2.0.2
sshpk,jsbn,~0.1.0
sshpk,tweetnacl,~0.14.0
sshpk,ecc-jsbn,~0.1.1
sshpk,bcrypt-pbkdf,^1.0.0
sanity-diff-patch,@sanity/diff-match-patch,^3.1.1
@ember/optional-features,chalk,^4.1.2
@ember/optional-features,ember-cli-version-checker,^5.1.2
@ember/optional-features,glob,^7.1.7
@ember/optional-features,inquirer,^7.3.3
@ember/optional-features,mkdirp,^1.0.4
@ember/optional-features,silent-error,^1.1.1
@libsql/client,@libsql/core,^0.14.0
@libsql/client,@libsql/hrana-client,^0.7.0
@libsql/client,js-base64,^3.7.5
@libsql/client,libsql,^0.4.4
@libsql/client,promise-limit,^2.7.0
@sanity/migrate,debug,^4.3.4
@sanity/migrate,p-map,^7.0.1
@sanity/migrate,arrify,^2.0.1
@sanity/migrate,groq-js,^1.14.0
@sanity/migrate,fast-fifo,^1.3.2
@sanity/migrate,@sanity/util,3.63.0
@sanity/migrate,@sanity/types,3.63.0
@sanity/migrate,@sanity/client,^6.22.2
@sanity/migrate,@sanity/mutate,^0.10.1
@chakra-ui/accordion,@chakra-ui/shared-utils,2.0.5
@chakra-ui/accordion,@chakra-ui/descendant,3.1.0
@chakra-ui/accordion,@chakra-ui/react-use-controllable-state,2.1.0
@chakra-ui/accordion,@chakra-ui/react-use-merge-refs,2.1.0
@chakra-ui/accordion,@chakra-ui/react-context,2.1.0
@chakra-ui/accordion,@chakra-ui/icon,3.2.0
@chakra-ui/accordion,@chakra-ui/transition,2.1.0
@tailwindcss/forms,mini-svg-data-uri,^1.2.3
@sanity/schema,leven,^3.1.0
@sanity/schema,arrify,^1.0.1
@sanity/schema,lodash,^4.17.21
@sanity/schema,groq-js,^1.14.0
@sanity/schema,@sanity/types,3.63.0
@sanity/schema,humanize-list,^1.0.1
@sanity/schema,object-inspect,^1.13.1
@sanity/schema,@sanity/generate-help-url,^3.0.0
simple-stack-form,@clack/prompts,^0.7.0
simple-stack-form,fs-extra,^11.2.0
simple-stack-form,just-map-values,^3.2.0
simple-stack-form,kleur,^4.1.5
@radix-ui/react-roving-focus,@radix-ui/react-id,1.1.0
@radix-ui/react-roving-focus,@radix-ui/primitive,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-context,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-direction,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-primitive,2.0.0
@radix-ui/react-roving-focus,@radix-ui/react-collection,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-compose-refs,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-use-callback-ref,1.1.0
@radix-ui/react-roving-focus,@radix-ui/react-use-controllable-state,1.1.0
@radix-ui/react-toggle,@radix-ui/primitive,1.1.0
@radix-ui/react-toggle,@radix-ui/react-primitive,2.0.0
@radix-ui/react-toggle,@radix-ui/react-use-controllable-state,1.1.0
tracked-built-ins,@embroider/addon-shim,^1.8.3
tracked-built-ins,ember-tracked-storage-polyfill,^1.0.0
@sanity/telemetry,rxjs,^7.8.1
@sanity/telemetry,lodash,^4.17.21
@sanity/telemetry,typeid-js,^0.3.0
npm-install-checks,semver,^7.1.1
generate-function,is-property,^1.0.2
asynciterator.prototype,has-symbols,^1.0.3
logfmt,split,0.2.x
logfmt,through,2.3.x
metascraper-title,@metascraper/helpers,^5.45.25
ember-tracked-storage-polyfill,ember-cli-babel,^7.26.3
ember-tracked-storage-polyfill,ember-cli-htmlbars,^5.7.1
lolex,@sinonjs/commons,^1.7.0
@portabletext/editor,@portabletext/patches,1.1.0
@portabletext/editor,@xstate/react,^4.1.3
@portabletext/editor,debug,^4.3.4
@portabletext/editor,is-hotkey-esm,^1.0.0
@portabletext/editor,lodash,^4.17.21
@portabletext/editor,lodash.startcase,^4.4.0
@portabletext/editor,react-compiler-runtime,19.0.0-beta-9ee70a1-20241017
@portabletext/editor,slate,0.110.2
@portabletext/editor,slate-dom,^0.111.0
@portabletext/editor,slate-react,0.111.0
@portabletext/editor,use-effect-event,^1.0.2
@portabletext/editor,xstate,^5.18.2
react-native-web,@babel/runtime,^7.18.6
react-native-web,@react-native/normalize-colors,^0.74.1
react-native-web,fbjs,^3.0.4
react-native-web,inline-style-prefixer,^6.0.1
react-native-web,memoize-one,^6.0.0
react-native-web,nullthrows,^1.1.1
react-native-web,postcss-value-parser,^4.2.0
react-native-web,styleq,^0.1.3
@inquirer/checkbox,@inquirer/core,^10.0.1
@inquirer/checkbox,@inquirer/figures,^1.0.7
@inquirer/checkbox,@inquirer/type,^3.0.0
@inquirer/checkbox,ansi-escapes,^4.3.2
@inquirer/checkbox,yoctocolors-cjs,^2.1.2
@sanity/insert-menu,@sanity/ui,^2.8.10
@sanity/insert-menu,@sanity/icons,^3.4.0
@sanity/insert-menu,lodash.startcase,^4.4.0
@sanity/bifur-client,rxjs,^7.0.0
@sanity/bifur-client,nanoid,^3.1.12
get-random-values-esm,get-random-values,^1.2.2
@sanity/eventsource,eventsource,2.0.2
@sanity/eventsource,@types/eventsource,1.1.15
@sanity/eventsource,event-source-polyfill,1.0.31
@sanity/eventsource,@types/event-source-polyfill,1.0.5
@sanity/export,tar,^7.0.1
@sanity/export,yaml,^2.4.2
@sanity/export,debug,^4.3.4
@sanity/export,get-it,^8.6.2
@sanity/export,lodash,^4.17.21
@sanity/export,rimraf,^3.0.2
@sanity/export,split2,^4.2.0
@sanity/export,p-queue,^2.3.0
@sanity/export,archiver,^7.0.0
@sanity/export,mississippi,^4.0.0
@sanity/export,@sanity/util,3.37.2
@sanity/export,@sanity/client,^6.15.20
@sanity/block-tools,lodash,^4.17.21
@sanity/block-tools,@types/react,^18.3.5
@sanity/block-tools,@sanity/types,3.63.0
@sanity/block-tools,get-random-values-esm,1.0.2
@sanity/presentation,rxjs,^7.8.1
@sanity/presentation,mendoza,3.0.7
@sanity/presentation,mnemonist,0.39.8
@sanity/presentation,@sanity/ui,^2.8.19
@sanity/presentation,lodash.get,^4.4.2
@sanity/presentation,@sanity/uuid,3.0.2
@sanity/presentation,@sanity/icons,^3.4.0
@sanity/presentation,@sanity/logos,^2.1.13
@sanity/presentation,framer-motion,11.0.8
@sanity/presentation,suspend-react,0.1.3
@sanity/presentation,lodash.isequal,^4.5.0
@sanity/presentation,path-to-regexp,^6.3.0
@sanity/presentation,@sanity/comlink,1.1.1
@sanity/presentation,fast-deep-equal,3.1.3
@sanity/presentation,use-effect-event,^1.0.2
@sanity/presentation,@types/lodash.isequal,^4.5.8
@sanity/presentation,@sanity/preview-url-secret,2.0.1
gulp-purgecss,glob,^10.3.10
gulp-purgecss,plugin-error,^2.0.0
gulp-purgecss,purgecss,^6.0.0
gulp-purgecss,through2,^4.0.1
gulp-purgecss,vinyl-sourcemaps-apply,^0.2.1
@stdlib/array-uint8c,@stdlib/assert-has-uint8clampedarray-support,^0.2.2
@sanity/uuid,uuid,^8.0.0
@sanity/uuid,@types/uuid,^8.0.0
amazon-cognito-identity-js,buffer,4.9.2
amazon-cognito-identity-js,js-cookie,^2.2.1
amazon-cognito-identity-js,fast-base64-decode,^1.0.0
amazon-cognito-identity-js,isomorphic-unfetch,^3.0.0
amazon-cognito-identity-js,@aws-crypto/sha256-js,1.2.2
regl-splom,raf,^3.4.1
regl-splom,parse-rect,^1.2.0
regl-splom,array-range,^1.0.1
regl-splom,color-alpha,^1.0.4
regl-splom,array-bounds,^1.0.1
regl-splom,pick-by-alias,^1.2.0
regl-splom,regl-scatter2d,^3.2.3
regl-splom,flatten-vertex-data,^1.0.2
@types/webpack-assets-manifest,tapable,^2.2.0
@types/webpack-assets-manifest,webpack,^5
@types/webpack-assets-manifest,@types/node,*
verdaccio-audit,express,4.18.2
verdaccio-audit,node-fetch,2.6.8
verdaccio-audit,body-parser,1.20.1
verdaccio-audit,https-proxy-agent,5.0.1
buffer-alloc,buffer-alloc-unsafe,^1.1.0
buffer-alloc,buffer-fill,^1.0.0
split,through,2
imageoptim-cli,chalk,4.1.2
imageoptim-cli,commander,11.0.0
imageoptim-cli,expect-more,1.3.0
imageoptim-cli,globby,11.1.0
imageoptim-cli,pretty-bytes,5.6.0
@tiptap/react,@tiptap/extension-bubble-menu,^2.9.1
@tiptap/react,@tiptap/extension-floating-menu,^2.9.1
@tiptap/react,@types/use-sync-external-store,^0.0.6
@tiptap/react,fast-deep-equal,^3
@tiptap/react,use-sync-external-store,^1.2.2
@sanity/types,@types/react,^18.3.5
@sanity/types,@sanity/client,^6.22.2
@npmcli/map-workspaces,@npmcli/name-from-folder,^3.0.0
@npmcli/map-workspaces,@npmcli/package-json,^6.0.0
@npmcli/map-workspaces,glob,^10.2.2
@npmcli/map-workspaces,minimatch,^9.0.0
@rexxars/react-json-inspector,create-react-class,^15.6.0
@rexxars/react-json-inspector,debounce,1.0.0
@rexxars/react-json-inspector,md5-o-matic,^0.1.1
ember-exam,@babel/core,^7.23.6
ember-exam,chalk,^5.3.0
ember-exam,cli-table3,^0.6.0
ember-exam,debug,^4.2.0
ember-exam,ember-auto-import,^2.7.0
ember-exam,ember-cli-babel,^8.2.0
ember-exam,execa,^8.0.1
ember-exam,fs-extra,^11.2.0
ember-exam,js-yaml,^4.0.0
ember-exam,npmlog,^7.0.0
ember-exam,rimraf,^5.0.0
ember-exam,semver,^7.3.2
ember-exam,silent-error,^1.1.1
@editorjs/dom,@editorjs/helpers,^1.0.1
jsprim,assert-plus,1.0.0
jsprim,extsprintf,1.3.0
jsprim,json-schema,0.4.0
jsprim,verror,1.10.0
regl-scatter2d,clamp,^1.0.1
regl-scatter2d,glslify,^7.0.0
regl-scatter2d,color-id,^1.1.0
regl-scatter2d,color-rgba,^2.1.1
regl-scatter2d,parse-rect,^1.2.0
regl-scatter2d,to-float32,^1.1.0
regl-scatter2d,array-range,^1.0.1
regl-scatter2d,update-diff,^1.1.0
regl-scatter2d,is-iexplorer,^1.0.0
regl-scatter2d,object-assign,^4.1.1
regl-scatter2d,pick-by-alias,^1.2.0
regl-scatter2d,array-rearrange,^2.2.2
regl-scatter2d,color-normalize,^1.5.0
regl-scatter2d,flatten-vertex-data,^1.0.2
regl-scatter2d,@plotly/point-cluster,^3.1.9
@codemirror/search,@codemirror/state,^6.0.0
@codemirror/search,@codemirror/view,^6.0.0
@codemirror/search,crelt,^1.0.5
clean-css-cli,chokidar,^3.5.2
clean-css-cli,clean-css,^5.3.3
clean-css-cli,commander,7.x
clean-css-cli,glob,^7.1.6
@types/qrcode,@types/node,*
@astrojs/vue,@vue/compiler-sfc,^3.5.11
@astrojs/vue,@vitejs/plugin-vue,^5.1.4
@astrojs/vue,@vitejs/plugin-vue-jsx,^4.0.1
@astrojs/vue,vite-plugin-vue-devtools,^7.4.6
gatsby-transformer-yaml,@babel/runtime,^7.20.13
gatsby-transformer-yaml,js-yaml,^4.1.0
gatsby-transformer-yaml,lodash,^4.17.21
remote-content,axios,^1.6.2
remote-content,proxy-from-env,^1.1.0
jest-serializer-path,lodash.clonedeep,^4.5.0
jest-serializer-path,lodash.iserror,^3.1.1
jest-serializer-path,slash,^2.0.0
bplist-parser,big-integer,1.6.x
react-headless-pagination,clsx,^2.1.0
pupa,escape-goat,^4.0.0
vite-plugin-vue-devtools,execa,^8.0.1
vite-plugin-vue-devtools,sirv,^3.0.0
vite-plugin-vue-devtools,vite-plugin-inspect,^0.8.7
vite-plugin-vue-devtools,vite-plugin-vue-inspector,^5.2.0
vite-plugin-vue-devtools,@vue/devtools-core,^7.6.3
vite-plugin-vue-devtools,@vue/devtools-kit,^7.6.3
vite-plugin-vue-devtools,@vue/devtools-shared,^7.6.3
next-localization,rosetta,1.1.0
stream-composer,streamx,^2.13.2
postcss-place,postcss-value-parser,^4.2.0
@histoire/plugin-vue,change-case,^4.1.2
@histoire/plugin-vue,globby,^13.2.2
@histoire/plugin-vue,launch-editor,^2.6.1
@histoire/plugin-vue,pathe,^1.1.1
@histoire/plugin-vue,@histoire/controls,^0.17.17
@histoire/plugin-vue,@histoire/shared,^0.17.17
@histoire/plugin-vue,@histoire/vendors,^0.17.17
@magic-sdk/admin,ethers,^6.11.1
@magic-sdk/admin,node-fetch,^2.6.7
@magic-sdk/admin,ethereum-cryptography,^1.0.1
@types/react-highlight-words,@types/react,*
tree-sitter,node-addon-api,^8.2.1
tree-sitter,node-gyp-build,^4.8.2
@types/marked,marked,*
@types/mapbox__mapbox-gl-draw,mapbox-gl,*
@types/mapbox__mapbox-gl-draw,@types/geojson,*
prismic-ts-codegen,@prismicio/custom-types-client,^1.1.0
prismic-ts-codegen,common-tags,^1.8.2
prismic-ts-codegen,fast-glob,^3.2.12
prismic-ts-codegen,jiti,^1.18.2
prismic-ts-codegen,joi,^17.9.2
prismic-ts-codegen,meow,^12.0.1
prismic-ts-codegen,node-fetch,^3.3.1
prismic-ts-codegen,pascal-case,^3.1.2
prismic-ts-codegen,quick-lru,^6.1.1
ember-svg-jar,lodash,^4.17.15
ember-svg-jar,cheerio,^1.0.0
ember-svg-jar,console-ui,^3.1.1
ember-svg-jar,broccoli-concat,^4.2.5
ember-svg-jar,broccoli-funnel,^3.0.8
ember-svg-jar,broccoli-plugin,^4.0.7
ember-svg-jar,ember-cli-babel,^7.26.6
ember-svg-jar,@embroider/macros,^1.12.2
ember-svg-jar,ember-cli-htmlbars,^5.7.1
ember-svg-jar,broccoli-merge-trees,^4.2.0
ember-svg-jar,safe-stable-stringify,^2.2.0
ember-svg-jar,broccoli-svg-optimizer,^2.1.0
ember-svg-jar,broccoli-caching-writer,^3.0.3
ember-svg-jar,broccoli-string-replace,^0.1.2
ember-svg-jar,broccoli-persistent-filter,^3.1.2
storybook-dark-mode,@storybook/components,^8.0.0
storybook-dark-mode,@storybook/core-events,^8.0.0
storybook-dark-mode,@storybook/global,^5.0.0
storybook-dark-mode,@storybook/icons,^1.2.5
storybook-dark-mode,@storybook/manager-api,^8.0.0
storybook-dark-mode,@storybook/theming,^8.0.0
storybook-dark-mode,fast-deep-equal,^3.1.3
storybook-dark-mode,memoizerific,^1.11.3
@volar/language-server,@volar/language-core,2.4.9
@volar/language-server,@volar/language-service,2.4.9
@volar/language-server,@volar/typescript,2.4.9
@volar/language-server,path-browserify,^1.0.1
@volar/language-server,request-light,^0.7.0
@volar/language-server,vscode-languageserver,^9.0.1
@volar/language-server,vscode-languageserver-protocol,^3.17.5
@volar/language-server,vscode-languageserver-textdocument,^1.0.11
@volar/language-server,vscode-uri,^3.0.8
ethereum-cryptography,@noble/ciphers,1.0.0
ethereum-cryptography,@noble/curves,1.6.0
ethereum-cryptography,@noble/hashes,1.5.0
ethereum-cryptography,@scure/bip32,1.5.0
ethereum-cryptography,@scure/bip39,1.4.0
@module-federation/sdk,isomorphic-rslog,0.0.6
y-indexeddb,lib0,^0.2.74
download,archive-type,^4.0.0
download,content-disposition,^0.5.2
download,decompress,^4.2.1
download,ext-name,^5.0.0
download,file-type,^11.1.0
download,filenamify,^3.0.0
download,get-stream,^4.1.0
download,got,^8.3.1
download,make-dir,^2.1.0
download,p-event,^2.1.0
download,pify,^4.0.1
@codemirror/lang-html,@codemirror/autocomplete,^6.0.0
@codemirror/lang-html,@codemirror/lang-css,^6.0.0
@codemirror/lang-html,@codemirror/lang-javascript,^6.0.0
@codemirror/lang-html,@codemirror/language,^6.4.0
@codemirror/lang-html,@codemirror/state,^6.0.0
@codemirror/lang-html,@codemirror/view,^6.17.0
@codemirror/lang-html,@lezer/html,^1.3.0
@codemirror/lang-html,@lezer/common,^1.0.0
@codemirror/lang-html,@lezer/css,^1.1.0
datatables.net-searchbuilder,datatables.net,^2.1
datatables.net-searchbuilder,jquery,>=1.7
ethers,@adraffy/ens-normalize,1.10.1
ethers,@noble/curves,1.2.0
ethers,@noble/hashes,1.3.2
ethers,@types/node,22.7.5
ethers,aes-js,4.0.0-beta.5
ethers,tslib,2.7.0
ethers,ws,8.17.1
split-transform-stream,split,^1.0.0
split-transform-stream,through2,^2.0.0
split-transform-stream,pump-chain,^1.0.0
umi-serve,@babel/preset-typescript,7.3.3
umi-serve,@babel/register,7.4.4
umi-serve,babel-plugin-module-resolver,3.1.1
umi-serve,babel-preset-umi,1.8.4
umi-serve,boxen,2.1.0
umi-serve,chalk,2.4.2
umi-serve,clipboardy,2.1.0
umi-serve,compression,^1.7.4
umi-serve,express,4.17.1
umi-serve,serve-static,1.14.1
umi-serve,umi-core,1.9.10
umi-serve,umi-mock,2.1.5
umi-serve,umi-utils,1.7.3
umi-serve,update-notifier,3.0.0
umi-serve,yargs-parser,13.1.1
broccoli-string-replace,broccoli-persistent-filter,^1.1.5
broccoli-string-replace,minimatch,^3.0.3
gcs-resumable-upload,abort-controller,^3.0.0
gcs-resumable-upload,async-retry,^1.3.3
gcs-resumable-upload,configstore,^5.0.0
gcs-resumable-upload,extend,^3.0.2
gcs-resumable-upload,gaxios,^6.0.4
gcs-resumable-upload,google-auth-library,^9.0.0
gcs-resumable-upload,pumpify,^2.0.0
gcs-resumable-upload,stream-events,^1.0.4
eslint-plugin-yaml,js-yaml,^4.1.0
eslint-plugin-yaml,jshint,^2.13.6
@reactioncommerce/data-factory,@babel/core,^7.0.0
@reactioncommerce/data-factory,@babel/preset-env,^7.5.5
@reactioncommerce/data-factory,faker,^4.1.0
@reactioncommerce/data-factory,lodash.get,^4.4.2
@reactioncommerce/data-factory,lodash.set,^4.3.2
@reactioncommerce/data-factory,request,^2.88.0
@reactioncommerce/data-factory,simpl-schema,^1.5.5
ext-name,ext-list,^2.0.0
ext-name,sort-keys-length,^1.0.0
is-color-stop,css-color-names,^0.0.4
is-color-stop,hex-color-regex,^1.1.0
is-color-stop,hsl-regex,^1.0.0
is-color-stop,hsla-regex,^1.0.0
is-color-stop,rgb-regex,^1.0.1
is-color-stop,rgba-regex,^1.0.0
x-default-browser,default-browser-id,^2.0.0
snapdragon-util,kind-of,^6.0.2
kea,redux,^4.2.0
kea,reselect,^4.1.5
kea,use-sync-external-store,^1.2.0
postcss-unique-selectors,postcss-selector-parser,^6.1.2
collect-all,stream-connect,^1.0.2
collect-all,stream-via,^1.0.4
stream-events,stubs,^3.0.0
@payloadcms/live-preview-react,@payloadcms/live-preview,^0.x
labeled-stream-splicer,inherits,^2.0.1
labeled-stream-splicer,stream-splicer,^2.0.0
node-netstat,is-wsl,^1.1.0
git-raw-commits,meow,^13.0.0
git-raw-commits,@conventional-changelog/git-client,^1.0.0
@types/nvd3,@types/d3,^3
maplibre-gl,pbf,^3.3.0
maplibre-gl,earcut,^3.0.0
maplibre-gl,kdbush,^4.0.2
maplibre-gl,vt-pbf,^3.1.3
maplibre-gl,potpack,^2.0.0
maplibre-gl,gl-matrix,^3.4.3
maplibre-gl,tinyqueue,^3.0.0
maplibre-gl,@types/pbf,^3.0.5
maplibre-gl,geojson-vt,^4.0.2
maplibre-gl,quickselect,^3.0.0
maplibre-gl,supercluster,^8.0.1
maplibre-gl,global-prefix,^4.0.0
maplibre-gl,murmurhash-js,^1.0.0
maplibre-gl,@types/geojson,^7946.0.14
maplibre-gl,@mapbox/tiny-sdf,^2.0.6
maplibre-gl,@mapbox/whoots-js,^3.1.0
maplibre-gl,@types/geojson-vt,3.2.5
maplibre-gl,@mapbox/unitbezier,^0.0.1
maplibre-gl,@mapbox/vector-tile,^1.3.1
maplibre-gl,@types/supercluster,^7.1.3
maplibre-gl,@mapbox/geojson-rewind,^0.5.2
maplibre-gl,@mapbox/point-geometry,^0.1.0
maplibre-gl,@types/mapbox__vector-tile,^1.3.4
maplibre-gl,@types/mapbox__point-geometry,^0.1.4
maplibre-gl,@maplibre/maplibre-gl-style-spec,^20.3.1
maplibre-gl,@mapbox/jsonlint-lines-primitives,^2.0.2
stream-connect,array-back,^1.0.2
koa-session,crc,^3.8.0
koa-session,debug,^4.3.3
koa-session,is-type-of,^1.2.1
koa-session,uuid,^8.3.2
@types/readable-stream,@types/node,*
@types/readable-stream,safe-buffer,~5.1.1
apexcharts,@svgdotjs/svg.draggable.js,^3.0.4
apexcharts,@svgdotjs/svg.filter.js,^3.0.8
apexcharts,@svgdotjs/svg.js,^3.2.4
apexcharts,@svgdotjs/svg.resize.js,^2.0.2
apexcharts,@svgdotjs/svg.select.js,^4.0.1
apexcharts,@yr/monotone-cubic-spline,^1.0.3
eslint-formatter-codeframe,@babel/code-frame,7.12.11
eslint-formatter-codeframe,chalk,^4.0.0
vite-plugin-svgr,@rollup/pluginutils,^5.1.3
vite-plugin-svgr,@svgr/core,^8.1.0
vite-plugin-svgr,@svgr/plugin-jsx,^8.1.0
@taskr/esnext,require-like,^0.1.2
@taskr/esnext,rewrite-imports,^1.0.0
willit,@oclif/command,^1
willit,@oclif/config,^1
willit,@oclif/plugin-help,^2
willit,ascii-text-generator,^1.0.5
willit,async-retry,^1.3.1
willit,dumper.js,^1.3.1
willit,faker,^4.1.0
willit,fs-extra,^9.0.0
willit,glob,^7.1.6
willit,image-downloader,^3.5.0
willit,lodash.chunk,^4.2.0
willit,lodash.kebabcase,^4.1.1
willit,lodash.samplesize,^4.2.0
willit,node-fetch,^2.6.0
willit,p-queue,^6.3.0
willit,probe-image-size,^5.0.0
willit,progress,^2.0.3
willit,readdirp,^3.4.0
willit,url,^0.11.0
ml-array-max,is-any-array,^2.0.0
@lezer/json,@lezer/common,^1.2.0
@lezer/json,@lezer/highlight,^1.0.0
@lezer/json,@lezer/lr,^1.0.0
public-encrypt,bn.js,^4.1.0
public-encrypt,browserify-rsa,^4.0.0
public-encrypt,create-hash,^1.1.0
public-encrypt,parse-asn1,^5.0.0
public-encrypt,randombytes,^2.0.1
public-encrypt,safe-buffer,^5.1.2
image-downloader,follow-redirects,^1.15.0
umi-core,@babel/preset-typescript,7.3.3
umi-core,@babel/register,7.4.4
umi-core,@umijs/error-code-map,^1.0.0
umi-core,babel-preset-umi,1.8.4
umi-core,chalk,2.4.2
umi-core,extend2,1.0.0
umi-core,marked,0.6.2
umi-core,marked-terminal,3.2.0
umi-core,os-locale,^4.0.0
umi-core,signale,1.4.0
umi-core,slash2,2.0.0
umi-core,umi-utils,1.7.3
babel-preset-umi,@babel/core,7.4.5
babel-preset-umi,@babel/plugin-proposal-async-generator-functions,7.2.0
babel-preset-umi,@babel/plugin-proposal-class-properties,7.4.4
babel-preset-umi,@babel/plugin-proposal-decorators,7.4.4
babel-preset-umi,@babel/plugin-proposal-do-expressions,7.2.0
babel-preset-umi,@babel/plugin-proposal-export-default-from,7.2.0
babel-preset-umi,@babel/plugin-proposal-export-namespace-from,7.2.0
babel-preset-umi,@babel/plugin-proposal-function-bind,7.2.0
babel-preset-umi,@babel/plugin-proposal-nullish-coalescing-operator,7.4.4
babel-preset-umi,@babel/plugin-proposal-object-rest-spread,7.4.4
babel-preset-umi,@babel/plugin-proposal-optional-catch-binding,7.2.0
babel-preset-umi,@babel/plugin-proposal-optional-chaining,7.2.0
babel-preset-umi,@babel/plugin-proposal-pipeline-operator,7.3.2
babel-preset-umi,@babel/plugin-syntax-dynamic-import,7.2.0
babel-preset-umi,@babel/plugin-transform-destructuring,7.4.4
babel-preset-umi,@babel/plugin-transform-runtime,7.4.4
babel-preset-umi,@babel/preset-env,7.4.5
babel-preset-umi,@babel/preset-react,7.0.0
babel-preset-umi,@babel/runtime,7.4.5
babel-preset-umi,babel-plugin-macros,2.6.1
babel-preset-umi,babel-plugin-react-require,3.0.0
babel-preset-umi,babel-plugin-transform-react-remove-prop-types,0.4.24
pinia,@vue/devtools-api,^6.6.3
pinia,vue-demi,^0.14.10
umi-utils,chalk,2.4.2
umi-utils,dotenv,^8.2.0
umi-utils,is-url,1.2.4
umi-utils,node-fetch,2.6.0
umi-utils,prettier,1.15.3
umi-utils,slash2,2.0.0
umi-mock,body-parser,1.19.0
umi-mock,chokidar,3.0.2
umi-mock,glob,7.1.4
umi-mock,multer,^1.4.1
umi-mock,path-to-regexp,1.7.0
umi-mock,signale,1.4.0
umi-mock,umi-utils,1.7.3
@svgr/cli,@svgr/core,8.1.0
@svgr/cli,@svgr/plugin-jsx,8.1.0
@svgr/cli,@svgr/plugin-prettier,8.1.0
@svgr/cli,@svgr/plugin-svgo,8.1.0
@svgr/cli,camelcase,^6.2.0
@svgr/cli,chalk,^4.1.2
@svgr/cli,commander,^9.4.1
@svgr/cli,dashify,^2.0.0
@svgr/cli,glob,^8.0.3
@svgr/cli,snake-case,^3.0.4
